Symbol,Name,Market Cap,In S&P 500,Qtr - Next,Is Projected - Next,Is Announced - Next,Date - Next,Time - Next,Conf Call - Next,Expected Move - Next,Actual Move - Prev,Expected Move - Prev,Qtr - Prev,Date - Prev,Time - Prev,Conf Call - Prev,SEC Filing,Stock Type,Has Options
FBMS,First Bancshares Inc.,387766208,False,,True,False,4/24/2020,,,,-0.0141,,,1/21/2020,,,,Common,False
FBNC,First Bancorp,657748416,False,,True,False,4/24/2020,,,,-0.0364,0.0596,Q4,1/22/2020,AMC,,,Common,True
FBP,First Bancorp. New,1116984192,False,Q1,False,True,4/30/2020,BMO,4/30/2020 10:00:00 AM,0.1659,-0.0223,0.0664,Q4,1/28/2020,BMO,1/28/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/1057706/000115752320000113/0001157523-20-000113-index.htm,Common,True
FCAP,First Capital Inc.,173251472,False,,True,False,4/27/2020,,,,-0.0203,,,1/23/2020,,,,Common,False
FCCY,1St Constitution Bancorp (Nj),104869360,False,,True,False,4/21/2020,,,,-0.0495,,Q4,1/31/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1141807/000114180720000002/0001141807-20-000002-index.htm,Common,False
FCF,First Commonwealth Financial,842968640,False,Q1,False,True,4/28/2020,BMO,4/29/2020 2:00:00 PM,0.1626,-0.0302,0.0516,Q4,1/28/2020,AMC,1/29/2020 2:00:00 PM,https://www.sec.gov/Archives/edgar/data/712537/000071253720000002/0000712537-20-000002-index.htm,Common,True
FCN,Fti Consulting Inc.,4880311808,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.1204,-0.0676,0.092,Q4,2/25/2020,BMO,2/25/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/887936/000088793620000017/0000887936-20-000017-index.htm,Common,True
FCNCA,First Citizens Bancshares Inc. - Class A,3519296512,False,,True,False,4/29/2020,,,,0.0077,,Q4,1/28/2020,AMC,,,Common,False
FCX,Freeport-Mcmoran Inc.,11477172224,True,Q1,False,True,4/24/2020,BMO,4/24/2020 10:00:00 AM,0.1002,-0.0284,0.0592,Q4,1/23/2020,BMO,,https://www.sec.gov/Archives/edgar/data/831259/000083125920000002/0000831259-20-000002-index.htm,Common,True
FDBC,Fidelity D & D Bancorp Inc.,150760160,False,,True,False,4/24/2020,,,,0.0012,,Q4,1/29/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1098151/000109815120000004/0001098151-20-000004-index.htm,Common,False
FDEF,First Defiance Financial Corp.,533353376,False,Q1,False,True,4/28/2020,AMC,4/29/2020 9:00:00 AM,0.1589,0.0154,,Q4,1/20/2020,AMC,1/21/2020 11:00:00 AM,,Common,True
FDP,Fresh Del Monte Produce Inc.,1498543744,False,,True,False,4/30/2020,,,,-0.1397,0.0826,Q4,2/19/2020,BMO,2/19/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1047340/000104734020000017/0001047340-20-000017-index.htm,Common,True
FDUS,Fidus Investment,203043728,False,Q1,False,True,4/30/2020,AMC,5/1/2020 9:00:00 AM,0.2122,-0.0497,0.0481,Q4,2/27/2020,AMC,2/28/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1513363/000119312520052638/0001193125-20-052638-index.htm,Common,True
FE,Firstenergy Corp.,23987890176,True,Q1,False,True,4/23/2020,AMC,4/24/2020 10:00:00 AM,0.0916,-0.0004,0.0282,Q1,2/7/2020,BMO,2/7/2020 11:00:00 AM,,Common,True
FELE,Franklin Electric Co. Inc.,2233594880,False,Q1,False,True,4/28/2020,BMO,4/28/2020 9:00:00 AM,0.1327,-0.0347,0.0458,Q4,2/18/2020,BMO,2/18/2020 9:00:00 AM,,Common,True
FET,Forum Energy Technologies Inc.,33433502,False,,True,False,4/30/2020,,,,0.0755,0.0983,Q4,2/12/2020,AMC,2/13/2020 10:00:00 AM,,Common,True
FEYE,Fireeye Inc.,2443633408,False,Q1,False,True,4/28/2020,AMC,4/28/2020 5:00:00 PM,0.1372,-0.0184,0.0849,Q4,2/5/2020,AMC,2/5/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1370880/000137088020000002/0001370880-20-000002-index.htm,Common,True
FFHL,Fuwei Films (Holdings) Co. Ltd. -,7055720,False,Q4,False,True,4/28/2020,AMC,4/29/2020 9:00:00 AM,,-0.0121,,Q3,11/26/2019,AMC,11/27/2019 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1381074/000110465919067589/0001104659-19-067589-index.htm,Common,False
FFIC,Flushing Financial,323892128,False,Q1,False,True,4/28/2020,AMC,4/29/2020 9:30:00 AM,0.1614,0.002,0.0569,Q4,1/30/2020,AMC,1/31/2020 9:30:00 AM,,Common,True
FFIN,First Finl Bankshares,3561239040,False,,True,False,4/20/2020,,,,0.0123,0.0451,Q4,1/23/2020,AMC,,,Common,True
FFIV,F5 Networks Inc.,7580447232,True,Q2,False,True,4/27/2020,AMC,4/27/2020 4:30:00 PM,0.0791,-0.0505,0.0619,Q1,1/27/2020,AMC,1/27/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1048695/000104869520000007/0001048695-20-000007-index.htm,Common,True
FFNW,First Financial Northwest Inc.,88487120,False,,True,False,4/24/2020,,,,0.0204,0.0549,Q4,1/23/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1401564/000093905720000014/0000939057-20-000014-index.htm,Common,True
FHB,First Hawaiian Inc.,2105168640,False,Q1,False,True,4/24/2020,BMO,4/24/2020 1:00:00 PM,0.1148,0.0104,0.0395,Q4,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/36377/000155837020000296/0001558370-20-000296-index.htm,Common,True
FHI,Federated Hermes Inc.,2085360896,False,Q1,False,True,4/30/2020,AMC,5/1/2020 1:00:00 AM,0.1758,,,,,,,,Common,True
FIBK,First Interstate Bancsystem Inc. - Class A,1860901504,False,Q1,False,True,4/30/2020,AMC,5/1/2020 11:00:00 AM,0.1292,0.0333,0.0454,Q4,1/29/2020,AMC,1/30/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/860413/000086041320000007/0000860413-20-000007-index.htm,Common,True
FICO,Fair Isaac Corproation,8848197632,False,Q2,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.1108,-0.0183,0.0624,Q1,1/30/2020,AMC,1/30/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/814547/000119312520019650/0001193125-20-019650-index.htm,Common,True
FISI,Financial Institutions Inc.,259567024,False,Q1,False,True,4/30/2020,AMC,5/1/2020 8:30:00 AM,0.145,0.0142,0.0725,Q4,1/30/2020,AMC,1/31/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/862831/000156459020002735/0001564590-20-002735-index.htm,Common,True
FIX,Comfort Systems USA Inc.,1105061888,False,,True,False,4/27/2020,,,,-0.048,0.1054,Q4,2/26/2020,AMC,2/27/2020 11:30:00 AM,https://www.sec.gov/Archives/edgar/data/1035983/000155837020001484/0001558370-20-001484-index.htm,Common,True
FLIC,First Of Long Island,341193056,False,,True,False,4/30/2020,,,,0.0172,0.0358,Q4,1/30/2020,BMO,,,Common,True
FLWS,1-800-Flowers.com Inc. - Class A,979240256,False,Q3,False,True,4/30/2020,BMO,4/30/2020 8:00:00 AM,0.1966,0.0662,0.1738,Q2,1/30/2020,BMO,1/30/2020 8:00:00 AM,,Common,True
FLXS,Flexsteel Industries Inc.,69603176,False,Q3,False,True,4/28/2020,AMC,4/29/2020 9:00:00 AM,,-0.0703,,Q2,1/27/2020,AMC,1/28/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/37472/000003747220000006/0000037472-20-000006-index.htm,Common,False
FMAO,Farmers & Merchants Bancorp Inc.,241893456,False,,True,False,4/24/2020,,,,-0.0127,,Q4,2/5/2020,AMC,,https://www.sec.gov/Archives/edgar/data/792966/000156459020003483/0001564590-20-003483-index.htm,Common,False
FMBH,First Mid Bancshares Inc.,395592224,False,,True,False,4/24/2020,,,,-0.0044,,Q4,1/23/2020,BMO,,https://www.sec.gov/Archives/edgar/data/700565/000117184320000423/0001171843-20-000423-index.htm,Common,False
FMBI,First Midwest Bancorp Inc.,1483964416,False,Q1,False,True,4/30/2020,AMC,4/30/2020 11:00:00 AM,0.1282,-0.0032,0.0531,Q4,1/21/2020,AMC,1/21/2020 11:00:00 AM,,Common,True
FMNB,Farmers National Banc Corp.,314035520,False,,True,False,4/23/2020,,,,-0.0139,0.0411,Q4,1/29/2020,BMO,,https://www.sec.gov/Archives/edgar/data/709337/000119312520017692/0001193125-20-017692-index.htm,Common,True
FMX,Fomento Economico Mexicano S.A.B. De C.V.,101102600192,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:30:00 AM,0.0845,-0.0334,0.0559,Q4,2/27/2020,BMO,2/27/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1061736/000110465920025752/0001104659-20-025752-index.htm,Common,True
FNCB,FNCB Bancorp Inc.,113177824,False,,True,False,4/23/2020,,,,-0.0136,,Q4,1/24/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1035976/000143774920001146/0001437749-20-001146-index.htm,Common,False
FND,Floor & Decor Hldgs,3532993024,False,Q1,False,True,4/30/2020,AMC,4/30/2020 5:00:00 PM,0.1941,0.0485,0.0976,Q4,2/20/2020,AMC,2/20/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1507079/000115752320000245/0001157523-20-000245-index.htm,Common,True
FNJN,Finjan Holdings Inc.,34883856,False,,True,False,4/27/2020,,,,-0.15,0.0848,Q4,3/4/2020,AMC,3/4/2019 4:30:00 PM,,Common,True
FNWB,First Northwest Bancorp,99796920,False,,True,False,4/27/2020,,,,-0.0115,,Q4,1/27/2020,BMO,,,Common,False
FOR,Forestar Group Common,557094656,False,Q2,False,True,4/23/2020,AMC,4/23/2020 5:00:00 PM,,-0.004,,Q1,1/23/2020,AMC,1/23/2020 5:00:00 PM,,Common,True
FORR,Forrester Research Inc.,599686848,False,,True,False,4/30/2020,,,,-0.0591,0.0264,Q4,2/13/2020,AMC,2/13/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1023313/000119312520035561/0001193125-20-035561-index.htm,Common,True
FRAF,Franklin Financial Servs,111655744,False,,True,False,4/27/2020,,,,0.0115,,Q4,1/28/2020,AMC,,,Common,False
FRBA,First Bank,135779520,False,Q1,False,True,4/27/2020,AMC,4/28/2020 9:00:00 AM,,0.03,,,1/29/2020,AMC,,,Common,False
FRBK,Republic First Bancorp Inc.,115936080,False,,True,False,4/24/2020,,,,-0.0284,0.0633,Q4,1/28/2020,BMO,1/28/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/834285/000143774920001291/0001437749-20-001291-index.htm,Common,True
FRTA,Forterra Inc.,414411296,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.284,-0.087,0.1915,Q4,2/26/2020,AMC,2/27/2020 10:00:00 AM,,Common,True
FSB,Franklin Finl Network,301651904,False,Q1,False,True,4/27/2020,AMC,,0.127,0.128,0.076,Q4,1/21/2020,AMC,1/23/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1407067/000115752320000086/0001157523-20-000086-index.htm,Common,True
FSBW,FS Bancorp Inc.,156305776,False,,True,False,4/27/2020,,,,-0.0334,,Q4,1/28/2020,AMC,,,Common,False
FSLR,First Solar Inc.,4333832192,False,,True,False,4/30/2020,,,,-0.1472,0.0945,Q4,2/20/2020,AMC,2/20/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1274494/000127449420000008/0001274494-20-000008-index.htm,Common,True
FSP,Franklin Street Props,537417728,False,,True,False,4/30/2020,,,,0.0788,0.0266,Q4,2/11/2020,AMC,2/12/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1031316/000155837020000677/0001558370-20-000677-index.htm,REIT,True
FSS,Federal Signal,1666766848,False,Q1,False,True,4/29/2020,BMO,4/29/2020 10:00:00 AM,0.1168,-0.0172,0.1032,Q4,2/27/2020,BMO,2/27/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/277509/000027750920000006/0000277509-20-000006-index.htm,Common,True
FTAI,Fortress Transportation And Infrastructure Investors Llc Common Shares,834631232,False,Q1,False,True,4/30/2020,,5/1/2020 8:00:00 AM,0.2108,-0.0055,0.1249,Q4,2/27/2020,AMC,2/28/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1590364/000114036120004284/0001140361-20-004284-index.htm,Common,True
FTR,Frontier Communications,25197120,False,,True,False,4/30/2020,,,,-0.1574,0.1721,Q3,11/5/2019,AMC,11/5/2019 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/20520/000119312519284731/0001193125-19-284731-index.htm,Common,True
FTSI,FTS International Inc.,25706640,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,0.405,1.269,0.1367,Q4,2/12/2020,AMC,2/13/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1529463/000110465920019332/0001104659-20-019332-index.htm,Common,True
FTV,Fortive Common,19699021824,True,Q1,False,True,4/30/2020,AMC,4/30/2020 5:30:00 PM,0.1424,0.0153,0.0458,Q4,2/6/2020,AMC,2/6/2020 5:30:00 PM,,Common,True
FVCB,Fvcbankcorp Inc.,136534752,False,,True,False,4/20/2020,,,,0.003,,Q4,1/23/2020,AMC,,,Common,False
FWRD,Forward Air,1361843072,False,Q1,False,True,4/30/2020,AMC,5/1/2020 9:00:00 AM,0.1159,-0.0561,0.0638,Q4,2/6/2020,AMC,2/7/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/912728/000091272820000003/0000912728-20-000003-index.htm,Common,True
FXNC,First National,71047960,False,,True,False,4/23/2020,,,,0.0323,,Q4,1/28/2020,BMO,,,Common,False
GABC,German American Bancorp Inc.,726262208,False,,True,False,4/29/2020,,,,0.0106,0.0511,Q4,1/27/2020,AMC,,,Common,True
GAIA,Gaia Inc. - Class A,165440320,False,Q1,False,True,4/27/2020,AMC,4/27/2020 4:30:00 PM,0.1939,-0.0837,0.1774,Q4,2/24/2020,AMC,2/24/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1089872/000156459020006024/0001564590-20-006024-index.htm,Common,True
GBCI,Glacier Bancorp Inc.,2960246784,False,Q1,False,True,4/23/2020,AMC,4/24/2020 11:00:00 AM,0.1045,-0.0106,0.0508,Q4,1/23/2020,AMC,1/24/2020 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/868671/000086867120000003/0000868671-20-000003-index.htm,Common,True
GBL,Gamco Investors Inc.,330085632,False,,True,False,4/29/2020,,,,0.0351,,Q4,2/4/2020,AMC,,,Common,False
GCBC,Greene County Bancorp Inc.,190020496,False,,True,False,4/24/2020,,,,-0.0041,,Q2,1/24/2020,,,https://www.sec.gov/Archives/edgar/data/1070524/000114036120001417/0001140361-20-001417-index.htm,Common,False
GD,General Dynamics,38888542208,True,Q1,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.0761,-0.0009,0.0293,Q4,1/29/2020,BMO,1/29/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/40533/000004053320000007/0000040533-20-000007-index.htm,Common,True
GDI,Gardner Denver Holdings,6728901632,False,,True,False,4/29/2020,,,,0.0195,0.0677,Q4,2/17/2020,AMC,2/18/2020 8:00:00 AM,,Common,True
GE,General Electric Company,56376000512,True,Q1,False,True,4/29/2020,BMO,4/29/2020 8:00:00 AM,0.1333,0.1032,0.0688,Q4,1/29/2020,BMO,1/29/2020 8:00:00 AM,,Common,True
GEC,Great Elm Capital Group Inc.,47062336,False,,True,False,4/9/2020,,,,-0.0139,,Q2,2/10/2020,BMO,2/10/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/1082506/000156459020003943/0001564590-20-003943-index.htm,Common,False
GEO,Geo Group  REIT,1414423040,False,Q1,False,True,4/30/2020,BMO,4/30/2020 11:00:00 AM,0.1381,0.0207,0.0631,Q4,2/12/2020,BMO,2/12/2020 11:00:00 AM,,REIT,True
GFED,Guaranty Federal Bancshares Inc.,61528704,False,,True,False,4/20/2020,,,,-0.0183,,,1/23/2020,,,https://www.sec.gov/Archives/edgar/data/1046203/000143774920001076/0001437749-20-001076-index.htm,Common,False
GFF,Griffon,659067264,False,Q2,False,True,4/28/2020,AMC,4/28/2020 4:30:00 PM,0.1568,-0.0571,0.1264,Q1,1/30/2020,AMC,1/30/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/50725/000005072520000003/0000050725-20-000003-index.htm,Common,True
GGB,Gerdau S.A.,3670617856,False,,True,False,4/21/2020,,,,0.0086,0.0385,Q4,2/19/2020,BMO,,,Common,True
GHL,Greenhill & Co. Inc.,171574256,False,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.1897,0.2915,0.1124,Q4,2/4/2020,AMC,2/4/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1282977/000128297720000003/0001282977-20-000003-index.htm,Common,True
GHSI,Guardion Health Sciences Inc.,34958648,False,,True,False,4/24/2020,,,,-0.0852,,,11/14/2019,,,,Common,False
GIB,Cgi Inc.,16026027008,False,Q2,False,True,4/29/2020,BMO,4/29/2020 9:00:00 AM,0.0714,-0.082,0.0395,Q1,1/29/2020,BMO,1/29/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1061574/000119312520018604/0001193125-20-018604-index.htm,Common,True
GIL,Gildan Activewear Inc. Class A Sub. Vot.,2910183424,False,Q1,False,True,4/29/2020,AMC,4/29/2020 5:00:00 PM,0.1367,0.0209,0.0958,Q4,2/20/2020,BMO,2/20/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1061894/000106189420000006/0001061894-20-000006-index.htm,Common,True
GILD,Gilead Sciences Inc.,103491444736,True,Q1,False,True,4/30/2020,AMC,4/30/2020 4:30:00 PM,0.0993,-0.0227,0.0445,Q4,2/4/2020,AMC,2/4/2020 4:30:00 PM,,Common,True
GLBZ,Glen Burnie Bancorp,23467364,False,,True,False,4/27/2020,,,,-0.0027,,Q4,2/12/2020,,,,Common,False
GLG,TD Holdings Inc.,51454440,False,,True,False,4/17/2020,,,,-0.0036,,Q3,11/14/2019,AMC,,,Common,False
GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,217604896,False,,True,False,4/27/2020,,,,-0.4883,0.1291,Q4,2/6/2020,BMO,2/6/2020 8:30:00 AM,,MLP,True
GLOW,Glowpoint,11232000,False,,True,False,4/13/2020,,,,-0.0307,,Q3,11/14/2019,BMO,,,Common,False
GLPG,Galapagos Nv - American Depositary Shares,13578284032,False,,True,False,4/24/2020,,,,0.0452,0.1474,,3/27/2020,AMC,,,Common,True
GLPI,Gaming And Leisure Props,5381852160,False,Q1,False,True,4/30/2020,AMC,5/1/2020 9:00:00 AM,0.2008,0.0113,0.0212,Q4,2/20/2020,AMC,2/21/2020 10:00:00 AM,,REIT,True
GLW,Corning Incorporated,15504065536,True,Q1,False,True,4/28/2020,BMO,4/28/2020 8:30:00 AM,0.1196,0.0125,0.0628,Q4,1/29/2020,BMO,1/29/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/24741/000002474120000009/0000024741-20-000009-index.htm,Common,True
GNRC,Generac Hldgs,6087192064,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.1228,0.0179,0.0722,Q4,2/13/2020,BMO,2/13/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/1474735/000143774920002505/0001437749-20-002505-index.htm,Common,True
GNTX,Gentex,5767669248,False,Q1,False,True,4/24/2020,BMO,4/24/2020 9:30:00 AM,0.0816,-0.0381,0.0675,Q4,1/31/2020,BMO,1/31/2020 9:30:00 AM,https://www.sec.gov/Archives/edgar/data/355811/000035581120000003/0000355811-20-000003-index.htm,Common,True
GNUS,Genius Brands Intl,7398050,False,,True,False,4/30/2020,,,,0.0345,,Q3,11/15/2019,BMO,,,Common,False
GOOD,Gladstone Commercial - Real Estate Investment Trust,490533856,False,Q1,False,True,4/28/2020,AMC,4/29/2020 8:30:00 AM,0.1626,-0.0087,0.0189,Q4,2/12/2020,AMC,2/13/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1234006/000123400620000004/0001234006-20-000004-index.htm,REIT,True
GOOG,Alphabet Inc. - Class C Capital Stock,882269028352,True,Q1,False,True,4/28/2020,AMC,4/28/2020 4:30:00 PM,0.0734,-0.0262,0.0578,Q4,2/3/2020,AMC,2/3/2020 5:00:00 PM,,Common,True
GOOGL,Alphabet Inc. - Class A,878626471936,True,Q1,False,True,4/28/2020,AMC,4/28/2020 4:30:00 PM,0.0737,-0.0251,0.0568,Q4,2/3/2020,AMC,2/3/2020 5:00:00 PM,,Common,True
GPI,Group 1 Automotive Inc.,801499904,False,,True,False,4/27/2020,,,,-0.0167,0.0774,Q4,2/5/2020,BMO,2/5/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1031203/000103120320000003/0001031203-20-000003-index.htm,Common,True
GRA,W R Grace,2614455552,False,Q1,False,True,4/30/2020,BMO,4/30/2020 9:00:00 AM,0.1458,-0.0525,0.0544,Q4,2/4/2020,BMO,2/4/2020 9:00:00 AM,,Common,True
GRC,Gorman-Rupp Company,670977472,False,,True,False,4/27/2020,,,,-0.0783,0.0381,Q4,2/7/2020,BMO,,https://www.sec.gov/Archives/edgar/data/42682/000115752320000169/0001157523-20-000169-index.htm,Common,True
GRMN,Garmin Ltd.,15164918784,True,Q1,False,True,4/29/2020,BMO,4/29/2020 10:30:00 AM,0.1079,0.0674,0.0648,Q4,2/19/2020,BMO,2/19/2020 10:30:00 AM,,Common,True
GSB,Globalscape Inc.,151356624,False,,True,False,4/28/2020,,,,-0.0058,0.1115,Q4,1/29/2020,AMC,,,Common,True
GSH,Guangshen Railway Company,1420960128,False,,True,False,4/24/2020,,,,-0.0009,,,3/31/2020,,,,Common,False
GSK,Glaxosmithkline PLC,106085310464,False,Q1,False,True,4/29/2020,,,0.05,-0.0435,0.022,Q4,2/5/2020,BMO,,,Common,True
GSUM,Gridsum Holding Inc. - American Depositary Shares,16234035,False,,True,False,4/13/2020,,,,0.005,0.1223,Q2,9/10/2019,BMO,,,Common,True
GT,Goodyear Tire & Rubber Company,1514798976,False,,True,False,4/27/2020,,,,-0.1236,0.0706,Q4,2/11/2020,BMO,2/11/2020 9:00:00 AM,https://www.sec.gov/Archives/edgar/data/42582/000119312520030661/0001193125-20-030661-index.htm,Common,True
GVA,Granite Construction Incorporated,723087936,False,,True,False,4/29/2020,,,,-0.2886,0.096,Q3,10/25/2019,BMO,10/25/2019 11:00:00 AM,https://www.sec.gov/Archives/edgar/data/861459/000143774919020610/0001437749-19-020610-index.htm,Common,True
GWB,Great Western Bancorp Inc.,1014966528,False,Q2,False,True,4/30/2020,BMO,4/30/2020 8:30:00 AM,0.1602,-0.0557,0.054,Q1,1/28/2020,BMO,1/28/2020 8:30:00 AM,https://www.sec.gov/Archives/edgar/data/1613665/000161366520000006/0001613665-20-000006-index.htm,Common,True
HAFC,Hanmi Financial,326953376,False,,True,False,4/24/2020,,,,-0.0943,0.0658,Q4,1/28/2020,AMC,1/28/2020 5:00:00 PM,https://www.sec.gov/Archives/edgar/data/1109242/000117184320000523/0001171843-20-000523-index.htm,Common,True
HAPP,Happiness Biotech Group Limited -,73750000,False,,True,False,4/8/2020,,,,0.0377,,,1/17/2020,BMO,,,Common,False
HAS,Hasbro Inc.,10046724096,True,Q1,False,True,4/29/2020,BMO,4/29/2020 8:00:00 AM,0.1441,-0.0079,0.0918,Q4,2/11/2020,BMO,2/11/2020 8:00:00 AM,https://www.sec.gov/Archives/edgar/data/46080/000004608020000012/0000046080-20-000012-index.htm,Common,True
HBCP,Home Bancorp Inc.,214263088,False,,True,False,4/24/2020,,,,0.0021,,Q4,1/28/2020,BMO,,https://www.sec.gov/Archives/edgar/data/1436425/000143642520000002/0001436425-20-000002-index.htm,Common,False
HBMD,Howard Bancorp Inc.,177237680,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:00:00 AM,,0.0738,,Q4,1/21/2020,BMO,1/23/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1390162/000115752320000085/0001157523-20-000085-index.htm,Common,False
HBNC,Horizon Bancorp Inc.,425225280,False,Q1,False,True,4/29/2020,AMC,4/30/2020 8:30:00 AM,0.1342,0.0017,0.0395,Q4,1/29/2020,AMC,,https://www.sec.gov/Archives/edgar/data/706129/000090883420000017/0000908834-20-000017-index.htm,Common,True
HBT,HBT Financial Inc.,291321952,False,Q1,False,True,4/30/2020,AMC,,,0.0152,,Q4,1/30/2020,AMC,,,Common,False
HCC,Warrior Met Coal Inc.,566869440,False,Q1,False,True,4/29/2020,AMC,4/29/2020 4:30:00 PM,0.2045,-0.1224,0.044,Q4,2/19/2020,AMC,2/19/2020 4:30:00 PM,https://www.sec.gov/Archives/edgar/data/1691303/000169130320000011/0001691303-20-000011-index.htm,Common,True
HCCI,Heritage-Crystal Clean Inc.,377841312,False,Q1,False,True,4/29/2020,AMC,4/30/2020 10:30:00 AM,0.115,-0.0426,0.0748,Q4,3/2/2020,AMC,3/3/2020 10:30:00 AM,https://www.sec.gov/Archives/edgar/data/1403431/000140343120000019/0001403431-20-000019-index.htm,Common,True
HEES,H&E Equipment Servs,461215360,False,,True,False,4/27/2020,,,,-0.1104,0.059,Q4,2/20/2020,BMO,2/20/2020 10:00:00 AM,https://www.sec.gov/Archives/edgar/data/1339605/000156459020005402/0001564590-20-005402-index.htm,Common,True
HELE,Helen Of Troy,3436922624,False,Q4,False,True,4/28/2020,AMC,4/28/2020 4:45:00 PM,0.1624,0.0343,0.0704,Q3,1/8/2020,AMC,1/8/2020 4:45:00 PM,,Common,True
HEPA,Hepion Pharmaceuticals Inc.,7957097,False,,True,False,4/24/2020,,,,-0.0385,,,11/14/2019,,,,Common,False
HFBL,Home Federal Bancorp Inc. Of Louisiana,42593084,False,,True,False,4/27/2020,,,,0.0053,,,1/28/2020,AMC,,,Common,False
HFWA,Heritage Financial,663287040,False,Q1,False,True,4/30/2020,BMO,4/30/2020 2:00:00 PM,0.1495,0.0113,0.0485,Q4,1/23/2020,BMO,1/23/2020 2:00:00 PM,https://www.sec.gov/Archives/edgar/data/1046025/000104602520000003/0001046025-20-000003-index.htm,Common,True
